date,PRECTOTCORR,RH2M,T2M,WS2M,GWETTOP,PS,region,lat,lon,severity_label,date_str,month,day_of_year
20221209,4.46,79.81,14.41,3.16,0.51,91.87,Marrakech-Safi,31.63,-8.0,low,20221209,12,343
20221211,1.76,63.16,16.86,1.56,0.46,92.37,Marrakech-Safi,31.63,-8.0,low,20221211,12,345
20221214,5.27,68.54,15.83,3.42,0.48,92.08,Marrakech-Safi,31.63,-8.0,medium,20221214,12,348
20221215,8.03,83.66,11.51,3.98,0.53,91.94,Marrakech-Safi,31.63,-8.0,medium,20221215,12,349
20221216,2.23,84.26,11.47,1.65,0.51,92.08,Marrakech-Safi,31.63,-8.0,low,20221216,12,350
20230112,1.01,78.11,11.48,1.72,0.45,92.86,Marrakech-Safi,31.63,-8.0,low,20230112,1,12
20230127,3.96,86.72,4.62,1.89,0.45,92.32,Marrakech-Safi,31.63,-8.0,low,20230127,1,27
20230213,2.71,49.9,13.47,3.06,0.36,92.72,Marrakech-Safi,31.63,-8.0,low,20230213,2,44
20230214,1.89,72.42,10.26,2.04,0.46,92.78,Marrakech-Safi,31.63,-8.0,low,20230214,2,45
20230215,4.06,71.53,9.14,1.87,0.47,92.38,Marrakech-Safi,31.63,-8.0,low,20230215,2,46
20230216,5.64,80.8,8.27,2.47,0.5,92.14,Marrakech-Safi,31.63,-8.0,medium,20230216,2,47
20230217,1.02,62.02,11.66,4.21,0.49,92.05,Marrakech-Safi,31.63,-8.0,low,20230217,2,48
20230223,1.55,66.19,14.27,1.97,0.43,91.58,Marrakech-Safi,31.63,-8.0,low,20230223,2,54
20230224,6.06,74.37,8.54,2.31,0.51,91.7,Marrakech-Safi,31.63,-8.0,medium,20230224,2,55
20230226,12.4,81.35,10.01,3.51,0.55,91.94,Marrakech-Safi,31.63,-8.0,medium,20230226,2,57
20230227,6.97,78.29,10.32,2.08,0.55,92.34,Marrakech-Safi,31.63,-8.0,medium,20230227,2,58
20230301,1.03,66.45,11.6,1.64,0.48,92.4,Marrakech-Safi,31.63,-8.0,low,20230301,3,60
20230404,5.41,72.05,12.37,3.01,0.3,91.53,Marrakech-Safi,31.63,-8.0,medium,20230404,4,94
20230405,4.34,70.67,13.19,2.35,0.48,91.0,Marrakech-Safi,31.63,-8.0,low,20230405,4,95
20230419,1.11,68.63,16.56,1.78,0.26,91.57,Marrakech-Safi,31.63,-8.0,low,20230419,4,109
20230516,1.61,41.7,19.03,2.41,0.15,91.88,Marrakech-Safi,31.63,-8.0,low,20230516,5,136
20230517,1.81,64.07,16.09,3.35,0.25,91.94,Marrakech-Safi,31.63,-8.0,low,20230517,5,137
20230518,1.91,65.59,14.44,2.54,0.3,92.02,Marrakech-Safi,31.63,-8.0,low,20230518,5,138
20230526,1.03,61.73,19.12,2.64,0.29,91.96,Marrakech-Safi,31.63,-8.0,low,20230526,5,146
20230527,1.7,64.25,17.08,2.82,0.34,92.13,Marrakech-Safi,31.63,-8.0,low,20230527,5,147
20230528,1.02,59.34,17.7,2.49,0.37,92.22,Marrakech-Safi,31.63,-8.0,low,20230528,5,148
20230529,1.23,56.69,18.0,2.41,0.36,92.1,Marrakech-Safi,31.63,-8.0,low,20230529,5,149
20230626,8.72,18.58,34.58,1.71,0.2,92.06,Marrakech-Safi,31.63,-8.0,medium,20230626,6,177
20230627,101.74,41.31,31.25,1.71,0.56,92.1,Marrakech-Safi,31.63,-8.0,high,20230627,6,178
20230718,2.31,35.87,32.45,2.5,0.3,92.42,Marrakech-Safi,31.63,-8.0,low,20230718,7,199
20230810,4.14,25.94,34.36,3.25,0.17,92.55,Marrakech-Safi,31.63,-8.0,low,20230810,8,222
20230812,1.76,22.82,35.63,2.28,0.25,92.38,Marrakech-Safi,31.63,-8.0,low,20230812,8,224
20230813,1.19,27.64,34.05,1.67,0.28,92.16,Marrakech-Safi,31.63,-8.0,low,20230813,8,225
20231019,1.98,40.5,21.19,3.38,0.11,91.85,Marrakech-Safi,31.63,-8.0,low,20231019,10,292
20231020,20.45,71.34,16.84,2.61,0.54,91.81,Marrakech-Safi,31.63,-8.0,medium,20231020,10,293
20231022,1.51,63.19,18.05,3.98,0.44,91.42,Marrakech-Safi,31.63,-8.0,low,20231022,10,295
20231023,4.23,73.53,16.02,2.03,0.49,91.99,Marrakech-Safi,31.63,-8.0,low,20231023,10,296
20231201,5.27,53.38,14.66,2.53,0.27,91.71,Marrakech-Safi,31.63,-8.0,medium,20231201,12,335
20231202,1.2,67.92,12.21,2.08,0.4,92.32,Marrakech-Safi,31.63,-8.0,low,20231202,12,336
20200120,3.8,71.9,2.71,2.17,0.36,83.63,Draa-Tafilalet,30.93,-6.93,low,20200120,1,20
20200121,1.25,64.55,3.08,1.49,0.38,83.85,Draa-Tafilalet,30.93,-6.93,low,20200121,1,21
20200123,1.0,63.38,4.42,1.37,0.4,84.44,Draa-Tafilalet,30.93,-6.93,low,20200123,1,23
20200312,18.98,39.08,14.57,1.46,0.28,84.99,Draa-Tafilalet,30.93,-6.93,medium,20200312,3,72
20200313,2.26,46.33,13.95,0.65,0.46,84.72,Draa-Tafilalet,30.93,-6.93,low,20200313,3,73
20200314,25.8,48.16,13.31,1.68,0.5,84.66,Draa-Tafilalet,30.93,-6.93,high,20200314,3,74
20200315,17.35,62.57,11.6,1.59,0.56,84.4,Draa-Tafilalet,30.93,-6.93,medium,20200315,3,75
20200316,3.52,64.17,10.96,2.86,0.51,84.24,Draa-Tafilalet,30.93,-6.93,low,20200316,3,76
20200319,3.0,53.84,7.95,3.75,0.47,83.85,Draa-Tafilalet,30.93,-6.93,low,20200319,3,79
20200320,6.67,68.71,9.72,4.42,0.51,84.03,Draa-Tafilalet,30.93,-6.93,medium,20200320,3,80
20200323,8.6,57.37,8.77,2.69,0.5,83.42,Draa-Tafilalet,30.93,-6.93,medium,20200323,3,83
20200324,5.11,68.62,6.79,5.66,0.53,83.48,Draa-Tafilalet,30.93,-6.93,medium,20200324,3,84
20200327,1.68,52.47,11.17,2.28,0.5,83.82,Draa-Tafilalet,30.93,-6.93,low,20200327,3,87
20200328,7.06,75.14,8.39,3.68,0.54,84.03,Draa-Tafilalet,30.93,-6.93,medium,20200328,3,88
20200418,1.3,45.46,15.01,2.97,0.44,84.13,Draa-Tafilalet,30.93,-6.93,low,20200418,4,109
20200419,5.0,65.33,11.11,4.65,0.48,84.18,Draa-Tafilalet,30.93,-6.93,medium,20200419,4,110
20200421,1.89,56.41,8.94,6.83,0.45,84.24,Draa-Tafilalet,30.93,-6.93,low,20200421,4,112
20200424,12.36,50.39,12.87,3.69,0.49,84.1,Draa-Tafilalet,30.93,-6.93,medium,20200424,4,115
20200425,3.48,63.1,11.43,4.56,0.5,84.13,Draa-Tafilalet,30.93,-6.93,low,20200425,4,116
20200512,1.41,55.33,12.52,6.35,0.38,83.97,Draa-Tafilalet,30.93,-6.93,low,20200512,5,133
20200513,3.39,51.29,13.78,4.77,0.4,83.88,Draa-Tafilalet,30.93,-6.93,low,20200513,5,134
20200514,1.56,51.33,10.92,4.5,0.41,83.97,Draa-Tafilalet,30.93,-6.93,low,20200514,5,135
20200515,5.06,60.19,9.96,4.78,0.44,84.04,Draa-Tafilalet,30.93,-6.93,medium,20200515,5,136
20200716,27.05,23.72,29.62,3.12,0.22,84.84,Draa-Tafilalet,30.93,-6.93,high,20200716,7,198
20200717,4.11,42.57,27.46,2.8,0.42,84.91,Draa-Tafilalet,30.93,-6.93,low,20200717,7,199
20200810,1.42,39.81,25.78,1.38,0.25,84.73,Draa-Tafilalet,30.93,-6.93,low,20200810,8,223
20200824,3.41,28.28,28.87,1.06,0.21,84.9,Draa-Tafilalet,30.93,-6.93,low,20200824,8,237
20200901,1.3,47.48,24.36,2.23,0.2,84.78,Draa-Tafilalet,30.93,-6.93,low,20200901,9,245
20200905,1.16,37.11,25.53,2.96,0.19,85.06,Draa-Tafilalet,30.93,-6.93,low,20200905,9,249
20200916,1.22,36.11,22.7,2.88,0.16,85.1,Draa-Tafilalet,30.93,-6.93,low,20200916,9,260
20200917,1.41,66.86,18.78,2.07,0.23,85.02,Draa-Tafilalet,30.93,-6.93,low,20200917,9,261
20200918,3.12,57.63,21.53,3.72,0.31,84.95,Draa-Tafilalet,30.93,-6.93,low,20200918,9,262
20201021,14.91,59.92,15.25,3.8,0.3,84.49,Draa-Tafilalet,30.93,-6.93,medium,20201021,10,295
20201022,11.16,76.35,11.73,2.13,0.51,84.67,Draa-Tafilalet,30.93,-6.93,medium,20201022,10,296
20201104,3.0,61.6,10.82,2.32,0.41,84.68,Draa-Tafilalet,30.93,-6.93,low,20201104,11,309
20201105,1.5,61.73,11.8,5.42,0.43,84.4,Draa-Tafilalet,30.93,-6.93,low,20201105,11,310
20201106,2.2,57.46,13.07,5.38,0.42,84.68,Draa-Tafilalet,30.93,-6.93,low,20201106,11,311
20201112,1.82,58.69,12.69,1.72,0.41,85.02,Draa-Tafilalet,30.93,-6.93,low,20201112,11,317
20201113,1.75,73.28,12.42,1.82,0.43,85.07,Draa-Tafilalet,30.93,-6.93,low,20201113,11,318
20201125,2.75,63.13,8.97,2.48,0.41,84.65,Draa-Tafilalet,30.93,-6.93,low,20201125,11,330
20201126,12.88,72.18,4.77,3.29,0.5,83.74,Draa-Tafilalet,30.93,-6.93,medium,20201126,11,331
20201127,2.56,70.35,3.73,3.03,0.44,83.53,Draa-Tafilalet,30.93,-6.93,low,20201127,11,332
20201204,1.51,73.45,7.3,5.03,0.42,83.97,Draa-Tafilalet,30.93,-6.93,low,20201204,12,339
20201205,3.91,72.69,4.24,8.16,0.45,83.67,Draa-Tafilalet,30.93,-6.93,low,20201205,12,340
20201216,2.75,56.65,9.13,1.98,0.41,84.58,Draa-Tafilalet,30.93,-6.93,low,20201216,12,351
20210105,1.76,72.68,6.32,2.78,0.42,83.82,Draa-Tafilalet,30.93,-6.93,low,20210105,1,5
20210106,1.16,83.65,7.0,2.98,0.41,83.86,Draa-Tafilalet,30.93,-6.93,low,20210106,1,6
20210107,7.79,89.79,10.2,4.34,0.48,83.9,Draa-Tafilalet,30.93,-6.93,medium,20210107,1,7
20210108,4.71,85.14,9.26,5.67,0.47,83.71,Draa-Tafilalet,30.93,-6.93,low,20210108,1,8
20210109,7.63,75.62,2.68,3.6,0.46,83.73,Draa-Tafilalet,30.93,-6.93,medium,20210109,1,9
20210110,8.28,78.27,0.54,3.85,0.46,83.87,Draa-Tafilalet,30.93,-6.93,medium,20210110,1,10
20210206,4.61,71.38,3.87,3.09,0.44,83.67,Draa-Tafilalet,30.93,-6.93,low,20210206,2,37
20210207,1.38,66.82,3.38,4.75,0.44,84.21,Draa-Tafilalet,30.93,-6.93,low,20210207,2,38
20210221,4.22,54.66,5.79,4.81,0.42,83.99,Draa-Tafilalet,30.93,-6.93,low,20210221,2,52
20210225,5.44,50.3,9.19,1.35,0.41,85.1,Draa-Tafilalet,30.93,-6.93,medium,20210225,2,56
20210226,7.07,62.93,6.33,3.05,0.48,84.75,Draa-Tafilalet,30.93,-6.93,medium,20210226,2,57
20210227,3.42,73.48,4.69,1.69,0.47,84.52,Draa-Tafilalet,30.93,-6.93,low,20210227,2,58
20210228,2.27,69.13,5.09,1.81,0.46,84.14,Draa-Tafilalet,30.93,-6.93,low,20210228,2,59
20210301,2.08,60.59,6.45,1.56,0.45,84.18,Draa-Tafilalet,30.93,-6.93,low,20210301,3,60
20210305,1.08,57.57,9.36,2.39,0.43,84.11,Draa-Tafilalet,30.93,-6.93,low,20210305,3,64
20210306,7.58,68.17,7.81,2.46,0.47,84.04,Draa-Tafilalet,30.93,-6.93,medium,20210306,3,65
20210307,6.12,68.02,7.74,4.5,0.5,84.29,Draa-Tafilalet,30.93,-6.93,medium,20210307,3,66
20210308,2.21,63.3,8.15,2.88,0.47,84.19,Draa-Tafilalet,30.93,-6.93,low,20210308,3,67
20210309,2.62,67.33,7.11,3.8,0.48,84.1,Draa-Tafilalet,30.93,-6.93,low,20210309,3,68
20210320,1.38,64.92,6.07,6.55,0.45,83.68,Draa-Tafilalet,30.93,-6.93,low,20210320,3,79
20210430,1.43,56.79,12.22,4.14,0.28,83.89,Draa-Tafilalet,30.93,-6.93,low,20210430,4,120
20210522,3.14,35.06,23.95,3.22,0.24,84.74,Draa-Tafilalet,30.93,-6.93,low,20210522,5,142
20210610,2.16,35.79,24.28,2.32,0.19,85.1,Draa-Tafilalet,30.93,-6.93,low,20210610,6,161
20210913,2.41,38.11,24.43,3.41,0.1,84.68,Draa-Tafilalet,30.93,-6.93,low,20210913,9,256
20210914,8.33,50.19,21.73,3.89,0.4,84.56,Draa-Tafilalet,30.93,-6.93,medium,20210914,9,257
20210919,7.81,41.81,22.56,2.47,0.35,84.77,Draa-Tafilalet,30.93,-6.93,medium,20210919,9,262
20210920,10.86,50.0,22.24,1.81,0.46,84.75,Draa-Tafilalet,30.93,-6.93,medium,20210920,9,263
20211022,2.17,50.5,16.66,2.12,0.21,84.62,Draa-Tafilalet,30.93,-6.93,low,20211022,10,295
20211118,2.28,63.95,9.35,4.25,0.18,84.48,Draa-Tafilalet,30.93,-6.93,low,20211118,11,322
20211119,6.14,81.84,6.58,3.43,0.4,84.58,Draa-Tafilalet,30.93,-6.93,medium,20211119,11,323
20211123,1.13,71.32,9.08,3.09,0.39,84.36,Draa-Tafilalet,30.93,-6.93,low,20211123,11,327
20211202,3.67,68.11,5.25,5.66,0.4,84.48,Draa-Tafilalet,30.93,-6.93,low,20211202,12,336
20211219,1.14,80.36,8.14,3.03,0.36,85.03,Draa-Tafilalet,30.93,-6.93,low,20211219,12,353
20211221,1.19,75.09,8.15,2.22,0.37,85.03,Draa-Tafilalet,30.93,-6.93,low,20211221,12,355
20211222,3.31,78.48,8.41,1.93,0.43,84.98,Draa-Tafilalet,30.93,-6.93,low,20211222,12,356
20211225,3.31,64.77,8.37,3.23,0.41,84.43,Draa-Tafilalet,30.93,-6.93,low,20211225,12,359
20211226,1.24,69.04,9.84,3.24,0.42,84.68,Draa-Tafilalet,30.93,-6.93,low,20211226,12,360
20220113,2.83,67.28,6.42,1.31,0.37,85.1,Draa-Tafilalet,30.93,-6.93,low,20220113,1,13
20220125,2.84,64.94,7.03,3.2,0.36,84.57,Draa-Tafilalet,30.93,-6.93,low,20220125,1,25
20220126,4.4,82.43,2.65,3.97,0.43,84.71,Draa-Tafilalet,30.93,-6.93,low,20220126,1,26
20220127,4.17,85.78,2.41,3.33,0.45,84.85,Draa-Tafilalet,30.93,-6.93,low,20220127,1,27
20220130,1.94,51.27,6.92,2.64,0.41,85.39,Draa-Tafilalet,30.93,-6.93,low,20220130,1,30
20220225,1.85,61.57,11.33,3.37,0.39,84.65,Draa-Tafilalet,30.93,-6.93,low,20220225,2,56
20220227,9.2,65.3,9.64,2.38,0.47,84.54,Draa-Tafilalet,30.93,-6.93,medium,20220227,2,58
20220306,5.06,66.94,4.24,4.51,0.42,83.84,Draa-Tafilalet,30.93,-6.93,medium,20220306,3,65
20220314,4.41,57.73,8.24,4.67,0.41,83.42,Draa-Tafilalet,30.93,-6.93,low,20220314,3,73
20220315,6.77,70.96,4.11,2.39,0.44,83.48,Draa-Tafilalet,30.93,-6.93,medium,20220315,3,74
20220316,1.84,68.43,5.24,3.97,0.44,83.82,Draa-Tafilalet,30.93,-6.93,low,20220316,3,75
20220323,1.94,49.34,11.24,3.55,0.39,83.98,Draa-Tafilalet,30.93,-6.93,low,20220323,3,82
20220324,2.09,60.48,5.57,3.6,0.42,83.54,Draa-Tafilalet,30.93,-6.93,low,20220324,3,83
20220329,2.36,61.36,11.93,3.51,0.39,83.89,Draa-Tafilalet,30.93,-6.93,low,20220329,3,88
20220330,4.81,66.96,8.51,6.23,0.43,83.87,Draa-Tafilalet,30.93,-6.93,low,20220330,3,89
20220403,1.2,34.01,14.67,2.41,0.37,83.42,Draa-Tafilalet,30.93,-6.93,low,20220403,4,93
20220404,66.84,72.57,9.55,3.66,0.64,83.18,Draa-Tafilalet,30.93,-6.93,high,20220404,4,94
20220405,14.52,65.42,5.24,4.73,0.59,83.81,Draa-Tafilalet,30.93,-6.93,medium,20220405,4,95
20220426,1.18,60.34,14.15,3.28,0.45,83.93,Draa-Tafilalet,30.93,-6.93,low,20220426,4,116
20220528,1.43,46.72,20.75,2.13,0.29,84.83,Draa-Tafilalet,30.93,-6.93,low,20220528,5,148
20220620,2.64,25.87,26.85,3.9,0.18,84.64,Draa-Tafilalet,30.93,-6.93,low,20220620,6,171
20220621,1.38,41.93,24.61,3.6,0.26,84.63,Draa-Tafilalet,30.93,-6.93,low,20220621,6,172
20220706,1.02,31.97,27.35,2.48,0.14,85.2,Draa-Tafilalet,30.93,-6.93,low,20220706,7,187
20220707,1.35,26.65,28.8,2.85,0.18,85.28,Draa-Tafilalet,30.93,-6.93,low,20220707,7,188
20220720,1.26,27.69,28.17,3.16,0.2,85.0,Draa-Tafilalet,30.93,-6.93,low,20220720,7,201
20220724,1.15,30.5,28.35,2.4,0.18,85.15,Draa-Tafilalet,30.93,-6.93,low,20220724,7,205
20220925,7.59,65.81,18.24,2.46,0.28,84.43,Draa-Tafilalet,30.93,-6.93,medium,20220925,9,268
20220926,1.38,64.93,18.62,2.65,0.4,84.49,Draa-Tafilalet,30.93,-6.93,low,20220926,9,269
20221007,3.13,38.35,20.39,2.73,0.26,84.83,Draa-Tafilalet,30.93,-6.93,low,20221007,10,280
20221009,6.03,50.42,19.45,2.36,0.41,84.81,Draa-Tafilalet,30.93,-6.93,medium,20221009,10,282
20221011,1.2,54.37,17.44,3.16,0.37,84.5,Draa-Tafilalet,30.93,-6.93,low,20221011,10,284
20221012,21.94,67.52,14.2,3.98,0.5,84.36,Draa-Tafilalet,30.93,-6.93,medium,20221012,10,285
20221016,2.33,40.14,18.63,3.39,0.42,84.96,Draa-Tafilalet,30.93,-6.93,low,20221016,10,289
20221201,2.41,48.24,8.29,2.33,0.22,84.05,Draa-Tafilalet,30.93,-6.93,low,20221201,12,335
20221202,2.69,72.66,9.05,2.98,0.34,83.72,Draa-Tafilalet,30.93,-6.93,low,20221202,12,336
20221208,6.92,73.82,10.62,3.06,0.41,84.16,Draa-Tafilalet,30.93,-6.93,medium,20221208,12,342
20221209,3.48,81.29,11.46,3.46,0.45,84.19,Draa-Tafilalet,30.93,-6.93,low,20221209,12,343
20221211,1.19,68.48,12.27,2.7,0.41,84.73,Draa-Tafilalet,30.93,-6.93,low,20221211,12,345
20221214,1.8,60.24,13.31,3.41,0.4,84.53,Draa-Tafilalet,30.93,-6.93,low,20221214,12,348
20221215,3.31,68.5,8.39,5.82,0.42,84.0,Draa-Tafilalet,30.93,-6.93,low,20221215,12,349
20221216,1.07,66.62,8.72,2.67,0.42,84.24,Draa-Tafilalet,30.93,-6.93,low,20221216,12,350
20230112,6.38,63.49,8.84,1.43,0.42,85.14,Draa-Tafilalet,30.93,-6.93,medium,20230112,1,12
20230127,1.37,65.4,1.62,4.03,0.37,84.22,Draa-Tafilalet,30.93,-6.93,low,20230127,1,27
20230210,1.49,73.1,2.44,3.16,0.33,85.03,Draa-Tafilalet,30.93,-6.93,low,20230210,2,41
20230213,2.16,70.96,5.09,2.86,0.37,85.32,Draa-Tafilalet,30.93,-6.93,low,20230213,2,44
20230214,5.15,86.99,3.69,2.31,0.45,85.22,Draa-Tafilalet,30.93,-6.93,medium,20230214,2,45
20230215,13.5,89.04,2.52,2.35,0.47,84.83,Draa-Tafilalet,30.93,-6.93,medium,20230215,2,46
20230216,16.47,90.4,2.37,4.08,0.51,84.71,Draa-Tafilalet,30.93,-6.93,medium,20230216,2,47
20230217,7.9,92.43,2.44,4.14,0.53,84.85,Draa-Tafilalet,30.93,-6.93,medium,20230217,2,48
20230224,2.68,61.22,5.81,5.53,0.46,83.62,Draa-Tafilalet,30.93,-6.93,low,20230224,2,55
20230226,6.14,72.46,6.3,4.9,0.48,83.95,Draa-Tafilalet,30.93,-6.93,medium,20230226,2,57
20230227,3.61,68.41,6.91,5.53,0.48,84.25,Draa-Tafilalet,30.93,-6.93,low,20230227,2,58
20230404,1.51,38.37,14.6,3.47,0.37,83.67,Draa-Tafilalet,30.93,-6.93,low,20230404,4,94
20230516,1.15,19.27,19.75,2.36,0.13,84.26,Draa-Tafilalet,30.93,-6.93,low,20230516,5,136
20230517,1.06,47.98,15.29,5.11,0.19,84.07,Draa-Tafilalet,30.93,-6.93,low,20230517,5,137
20230518,2.45,57.86,12.23,4.24,0.24,84.13,Draa-Tafilalet,30.93,-6.93,low,20230518,5,138
20230527,1.1,49.93,17.27,3.21,0.25,84.3,Draa-Tafilalet,30.93,-6.93,low,20230527,5,147
20230529,1.73,51.72,16.09,3.07,0.27,84.41,Draa-Tafilalet,30.93,-6.93,low,20230529,5,149
20230626,8.36,23.05,28.42,1.87,0.18,85.02,Draa-Tafilalet,30.93,-6.93,medium,20230626,6,177
20230627,63.82,38.43,26.84,2.35,0.45,84.99,Draa-Tafilalet,30.93,-6.93,high,20230627,6,178
20230718,1.71,38.15,28.22,2.04,0.34,85.29,Draa-Tafilalet,30.93,-6.93,low,20230718,7,199
20230810,3.38,24.41,30.57,3.2,0.15,85.35,Draa-Tafilalet,30.93,-6.93,low,20230810,8,222
20230812,1.44,27.49,29.38,1.8,0.23,85.31,Draa-Tafilalet,30.93,-6.93,low,20230812,8,224
20230914,1.02,34.86,21.95,3.62,0.14,84.64,Draa-Tafilalet,30.93,-6.93,low,20230914,9,257
20231020,8.67,56.32,14.38,4.8,0.34,84.01,Draa-Tafilalet,30.93,-6.93,medium,20231020,10,293
20231023,1.99,61.18,14.46,2.69,0.36,84.39,Draa-Tafilalet,30.93,-6.93,low,20231023,10,296
20231201,1.04,45.65,11.63,1.97,0.17,84.15,Draa-Tafilalet,30.93,-6.93,low,20231201,12,335
20200120,1.37,73.1,11.52,3.69,0.36,96.92,Souss-Massa,30.42,-9.59,low,20200120,1,20
20200121,1.28,71.48,10.99,1.81,0.36,97.11,Souss-Massa,30.42,-9.59,low,20200121,1,21
20200122,1.0,72.9,12.29,1.58,0.37,97.45,Souss-Massa,30.42,-9.59,low,20200122,1,22
20200123,12.89,85.44,11.85,2.35,0.47,97.69,Souss-Massa,30.42,-9.59,medium,20200123,1,23
20200319,1.69,70.29,14.52,2.62,0.26,96.93,Souss-Massa,30.42,-9.59,low,20200319,3,79
20200323,2.33,66.19,14.69,2.77,0.28,96.44,Souss-Massa,30.42,-9.59,low,20200323,3,83
20200324,1.62,70.98,13.83,4.5,0.33,96.75,Souss-Massa,30.42,-9.59,low,20200324,3,84
20200331,1.4,76.25,16.11,2.63,0.33,97.16,Souss-Massa,30.42,-9.59,low,20200331,3,91
20200419,1.41,63.86,17.73,4.59,0.24,97.3,Souss-Massa,30.42,-9.59,low,20200419,4,110
20200424,1.17,73.28,17.19,2.37,0.22,97.05,Souss-Massa,30.42,-9.59,low,20200424,4,115
20200512,1.05,69.37,16.97,3.66,0.18,97.22,Souss-Massa,30.42,-9.59,low,20200512,5,133
20200513,2.67,74.89,16.81,3.58,0.24,97.16,Souss-Massa,30.42,-9.59,low,20200513,5,134
20200514,5.06,72.07,15.7,4.18,0.35,97.3,Souss-Massa,30.42,-9.59,medium,20200514,5,135
20200515,6.52,71.39,16.52,4.43,0.42,97.32,Souss-Massa,30.42,-9.59,medium,20200515,5,136
20200528,1.57,47.81,25.53,1.97,0.22,97.31,Souss-Massa,30.42,-9.59,low,20200528,5,149
20200530,1.67,68.21,20.81,1.85,0.3,97.0,Souss-Massa,30.42,-9.59,low,20200530,5,151
20200715,1.53,31.33,32.13,1.92,0.11,96.67,Souss-Massa,30.42,-9.59,low,20200715,7,197
20200918,2.45,50.5,25.91,1.92,0.23,97.43,Souss-Massa,30.42,-9.59,low,20200918,9,262
20201021,5.35,68.18,19.44,1.54,0.26,97.28,Souss-Massa,30.42,-9.59,medium,20201021,10,295
20201104,5.93,60.38,18.55,1.41,0.23,97.48,Souss-Massa,30.42,-9.59,medium,20201104,11,309
20201112,2.21,47.54,21.14,1.43,0.29,97.67,Souss-Massa,30.42,-9.59,low,20201112,11,317
20201125,22.85,69.43,16.97,2.82,0.3,97.59,Souss-Massa,30.42,-9.59,medium,20201125,11,330
20201126,66.31,82.8,12.32,3.27,0.69,96.9,Souss-Massa,30.42,-9.59,high,20201126,11,331
20201127,6.45,83.27,12.7,2.97,0.56,96.78,Souss-Massa,30.42,-9.59,medium,20201127,11,332
20201129,10.37,86.83,15.03,2.4,0.54,97.18,Souss-Massa,30.42,-9.59,medium,20201129,11,334
20201130,2.25,65.98,16.59,3.43,0.53,97.39,Souss-Massa,30.42,-9.59,low,20201130,11,335
20201204,1.35,81.65,14.42,3.19,0.5,97.24,Souss-Massa,30.42,-9.59,low,20201204,12,339
20201205,2.63,74.07,12.76,4.94,0.51,97.18,Souss-Massa,30.42,-9.59,low,20201205,12,340
20201216,3.57,79.84,14.37,1.7,0.49,97.72,Souss-Massa,30.42,-9.59,low,20201216,12,351
20210105,6.21,82.25,13.71,2.3,0.49,96.93,Souss-Massa,30.42,-9.59,medium,20210105,1,5
20210106,10.91,88.08,15.01,3.85,0.52,96.77,Souss-Massa,30.42,-9.59,medium,20210106,1,6
20210107,25.1,91.88,16.78,4.25,0.62,96.68,Souss-Massa,30.42,-9.59,high,20210107,1,7
20210108,26.15,88.35,15.01,5.22,0.65,96.6,Souss-Massa,30.42,-9.59,high,20210108,1,8
20210109,5.81,78.69,10.52,3.28,0.61,97.26,Souss-Massa,30.42,-9.59,medium,20210109,1,9
20210110,7.27,79.87,10.48,4.02,0.62,97.45,Souss-Massa,30.42,-9.59,medium,20210110,1,10
20210204,2.67,69.31,15.65,1.8,0.52,96.78,Souss-Massa,30.42,-9.59,low,20210204,2,35
20210205,9.51,85.02,11.93,2.78,0.57,96.66,Souss-Massa,30.42,-9.59,medium,20210205,2,36
20210206,7.35,82.1,10.62,3.17,0.59,97.1,Souss-Massa,30.42,-9.59,medium,20210206,2,37
20210221,17.4,74.49,12.39,3.06,0.59,97.34,Souss-Massa,30.42,-9.59,medium,20210221,2,52
20210226,7.5,70.43,13.12,2.66,0.55,97.85,Souss-Massa,30.42,-9.59,medium,20210226,2,57
20210227,1.69,68.27,13.09,1.54,0.54,97.55,Souss-Massa,30.42,-9.59,low,20210227,2,58
20210305,7.37,81.4,14.23,2.58,0.54,97.33,Souss-Massa,30.42,-9.59,medium,20210305,3,64
20210306,5.95,80.66,12.92,2.73,0.56,97.31,Souss-Massa,30.42,-9.59,medium,20210306,3,65
20210307,2.83,75.05,13.95,3.72,0.54,97.5,Souss-Massa,30.42,-9.59,low,20210307,3,66
20210308,1.23,71.94,13.64,3.63,0.53,97.29,Souss-Massa,30.42,-9.59,low,20210308,3,67
20210309,1.34,65.17,13.6,5.5,0.53,97.11,Souss-Massa,30.42,-9.59,low,20210309,3,68
20210522,3.42,39.66,28.77,2.76,0.31,97.03,Souss-Massa,30.42,-9.59,low,20210522,5,142
20210529,2.56,51.3,23.81,1.68,0.28,97.42,Souss-Massa,30.42,-9.59,low,20210529,5,149
20211118,2.09,50.89,17.32,2.54,0.1,97.14,Souss-Massa,30.42,-9.59,low,20211118,11,322
20211119,6.4,76.7,16.24,1.94,0.33,97.37,Souss-Massa,30.42,-9.59,medium,20211119,11,323
20211126,3.65,71.0,13.65,1.96,0.37,97.13,Souss-Massa,30.42,-9.59,low,20211126,11,330
20211221,2.64,60.96,16.64,3.07,0.25,97.83,Souss-Massa,30.42,-9.59,low,20211221,12,355
20211222,2.04,62.02,17.5,1.59,0.34,97.88,Souss-Massa,30.42,-9.59,low,20211222,12,356
20211225,1.28,73.13,16.05,1.7,0.32,97.57,Souss-Massa,30.42,-9.59,low,20211225,12,359
